,quote_date,expiration_C,strike,option_type_C,bid_1545_C,ask_1545_C,expiration_P,option_type_P,bid_1545_P,ask_1545_P,date,rate,implied_S_x,moneyness,implied_S_y
159,2018-02-09,2018-03-09,6075.0,C,416.0,434.1,2018-03-09,P,88.1,103.3,2018-02-09,0.0131,6397.764759853631,322.7647598536314,6397.862463055677
160,2018-02-09,2018-03-09,6100.0,C,396.1,414.1,2018-03-09,P,93.1,108.2,2018-02-09,0.0131,6397.837660099943,297.8376600999427,6397.862463055677
161,2018-02-09,2018-03-09,6125.0,C,376.4,394.3,2018-03-09,P,98.3,113.4,2018-02-09,0.0131,6397.860560346254,272.8605603462538,6397.862463055677
162,2018-02-09,2018-03-09,6150.0,C,356.9,374.8,2018-03-09,P,103.6,118.9,2018-02-09,0.0131,6397.933460592565,247.9334605925651,6397.862463055677
163,2018-02-09,2018-03-09,6175.0,C,337.8,355.6,2018-03-09,P,109.6,124.6,2018-02-09,0.0131,6397.906360838875,222.90636083887512,6397.862463055677
164,2018-02-09,2018-03-09,6200.0,C,319.0,336.8,2018-03-09,P,115.6,130.7,2018-02-09,0.0131,6398.0292610851875,198.0292610851875,6397.862463055677
165,2018-02-09,2018-03-09,6225.0,C,300.5,318.2,2018-03-09,P,122.1,137.1,2018-02-09,0.0131,6398.002161331498,173.00216133149843,6397.862463055677
166,2018-02-09,2018-03-09,6250.0,C,282.4,300.0,2018-03-09,P,128.7,143.9,2018-02-09,0.0131,6398.125061577809,148.125061577809,6397.862463055677
167,2018-02-09,2018-03-09,6275.0,C,264.6,282.2,2018-03-09,P,135.9,151.0,2018-02-09,0.0131,6398.147961824121,123.14796182412101,6397.862463055677
168,2018-02-09,2018-03-09,6300.0,C,247.3,264.8,2018-03-09,P,143.6,158.5,2018-02-09,0.0131,6398.170862070432,98.17086207043212,6397.862463055677
169,2018-02-09,2018-03-09,6310.0,C,240.5,257.9,2018-03-09,P,146.7,161.7,2018-02-09,0.0131,6398.160022168957,88.16002216895686,6397.862463055677
170,2018-02-09,2018-03-09,6320.0,C,233.7,251.1,2018-03-09,P,150.0,164.9,2018-02-09,0.0131,6398.099182267481,78.09918226748141,6397.862463055677
171,2018-02-09,2018-03-09,6325.0,C,230.4,247.8,2018-03-09,P,151.3,166.5,2018-02-09,0.0131,6398.343762316744,73.34376231674378,6397.862463055677
172,2018-02-09,2018-03-09,6330.0,C,227.1,244.4,2018-03-09,P,153.0,168.2,2018-02-09,0.0131,6398.288342366005,68.28834236600505,6397.862463055677
173,2018-02-09,2018-03-09,6340.0,C,220.4,237.8,2018-03-09,P,156.6,171.5,2018-02-09,0.0131,6398.17750246453,58.177502464530335,6397.862463055677
174,2018-02-09,2018-03-09,6350.0,C,213.9,231.3,2018-03-09,P,159.8,175.0,2018-02-09,0.0131,6398.316662563056,48.316662563055615,6397.862463055677
175,2018-02-09,2018-03-09,6360.0,C,207.4,224.8,2018-03-09,P,163.6,178.5,2018-02-09,0.0131,6398.155822661579,38.155822661578895,6397.862463055677
176,2018-02-09,2018-03-09,6375.0,C,198.9,213.3,2018-03-09,P,168.8,183.9,2018-02-09,0.0131,6397.839562809366,22.839562809365816,6397.862463055677
177,2018-02-09,2018-03-09,6400.0,C,183.4,197.8,2018-03-09,P,178.2,193.4,2018-02-09,0.0131,6397.862463055677,-2.137536944323074,6397.862463055677
178,2018-02-09,2018-03-09,6425.0,C,168.4,182.8,2018-03-09,P,188.2,203.4,2018-02-09,0.0131,6397.835363301989,-27.164636698011236,6397.862463055677
179,2018-02-09,2018-03-09,6450.0,C,153.7,168.4,2018-03-09,P,198.7,213.9,2018-02-09,0.0131,6397.7582635482995,-52.24173645170049,6397.862463055677
180,2018-02-09,2018-03-09,6475.0,C,139.8,154.6,2018-03-09,P,208.8,223.6,2018-02-09,0.0131,6398.98116379461,-76.01883620538956,6397.862463055677
181,2018-02-09,2018-03-09,6500.0,C,126.5,141.5,2018-03-09,P,220.4,235.3,2018-02-09,0.0131,6399.104064040922,-100.89593595907809,6397.862463055677
182,2018-02-09,2018-03-09,6525.0,C,113.9,128.9,2018-03-09,P,232.7,247.4,2018-02-09,0.0131,6399.276964287233,-125.72303571276734,6397.862463055677
183,2018-02-09,2018-03-09,6550.0,C,101.9,117.0,2018-03-09,P,245.6,260.7,2018-02-09,0.0131,6399.199864533544,-150.80013546645569,6397.862463055677
184,2018-02-09,2018-03-09,6575.0,C,90.6,105.7,2018-03-09,P,259.2,274.0,2018-02-09,0.0131,6399.422764779855,-175.57723522014476,6397.862463055677
185,2018-02-09,2018-03-09,6590.0,C,84.1,99.2,2018-03-09,P,267.6,282.4,2018-02-09,0.0131,6399.506504927642,-190.4934950723582,6397.862463055677
186,2018-02-09,2018-03-09,6600.0,C,80.1,91.9,2018-03-09,P,273.4,288.1,2018-02-09,0.0131,6398.095665026167,-201.9043349738331,6397.862463055677
187,2018-02-09,2018-03-09,6610.0,C,76.0,88.0,2018-03-09,P,279.2,294.0,2018-02-09,0.0131,6398.234825124691,-211.76517487530873,6397.862463055677
188,2018-02-09,2018-03-09,6620.0,C,72.0,84.0,2018-03-09,P,285.2,300.1,2018-02-09,0.0131,6398.173985223217,-221.82601477678327,6397.862463055677
189,2018-02-09,2018-03-09,6625.0,C,70.1,82.1,2018-03-09,P,288.3,303.1,2018-02-09,0.0131,6398.218565272478,-226.78143472752163,6397.862463055677
190,2018-02-09,2018-03-09,6630.0,C,68.1,80.1,2018-03-09,P,291.3,306.2,2018-02-09,0.0131,6398.163145321741,-231.83685467825944,6397.862463055677
191,2018-02-09,2018-03-09,6640.0,C,64.4,76.4,2018-03-09,P,297.5,312.4,2018-02-09,0.0131,6398.252305420265,-241.74769457973525,6397.862463055677
192,2018-02-09,2018-03-09,6650.0,C,60.7,72.7,2018-03-09,P,303.9,318.7,2018-02-09,0.0131,6398.191465518789,-251.8085344812107,6397.862463055677
193,2018-02-09,2018-03-09,6660.0,C,57.2,69.2,2018-03-09,P,310.3,329.4,2018-02-09,0.0131,6396.130625617314,-263.86937438268615,6397.862463055677
194,2018-02-09,2018-03-09,6670.0,C,53.8,65.8,2018-03-09,P,316.8,335.9,2018-02-09,0.0131,6396.219785715838,-273.78021428416196,6397.862463055677
195,2018-02-09,2018-03-09,6675.0,C,52.1,64.1,2018-03-09,P,320.1,339.2,2018-02-09,0.0131,6396.214365765101,-278.7856342348987,6397.862463055677
196,2018-02-09,2018-03-09,6680.0,C,50.5,62.5,2018-03-09,P,323.5,342.6,2018-02-09,0.0131,6396.208945814363,-283.7910541856372,6397.862463055677
197,2018-02-09,2018-03-09,6690.0,C,47.3,59.3,2018-03-09,P,330.2,349.4,2018-02-09,0.0131,6396.248105912888,-293.7518940871123,6397.862463055677
198,2018-02-09,2018-03-09,6700.0,C,44.2,56.2,2018-03-09,P,337.1,356.3,2018-02-09,0.0131,6396.237266011412,-303.76273398858757,6397.862463055677
199,2018-02-09,2018-03-09,6710.0,C,41.2,53.2,2018-03-09,P,344.1,363.3,2018-02-09,0.0131,6396.226426109936,-313.77357389006374,6397.862463055677
200,2018-02-09,2018-03-09,6720.0,C,40.1,52.1,2018-03-09,P,351.2,370.4,2018-02-09,0.0131,6398.015586208461,-321.9844137915388,6397.862463055677
201,2018-02-09,2018-03-09,6725.0,C,40.1,45.9,2018-03-09,P,354.8,374.0,2018-02-09,0.0131,6396.310166257724,-328.6898337422763,6397.862463055677
202,2018-02-09,2018-03-09,6730.0,C,38.6,44.6,2018-03-09,P,358.4,377.7,2018-02-09,0.0131,6396.254746306986,-333.7452536930141,6397.862463055677
203,2018-02-09,2018-03-09,6740.0,C,36.0,42.0,2018-03-09,P,365.7,385.0,2018-02-09,0.0131,6396.343906405509,-343.6560935944908,6397.862463055677
204,2018-02-09,2018-03-09,6750.0,C,33.5,39.5,2018-03-09,P,373.1,392.5,2018-02-09,0.0131,6396.383066504034,-353.6169334959659,6397.862463055677
205,2018-02-09,2018-03-09,6760.0,C,31.1,37.1,2018-03-09,P,380.6,400.1,2018-02-09,0.0131,6396.422226602559,-363.577773397441,6397.862463055677
206,2018-02-09,2018-03-09,6770.0,C,28.8,34.8,2018-03-09,P,388.2,407.8,2018-02-09,0.0131,6396.461386701084,-373.53861329891606,6397.862463055677
207,2018-02-09,2018-03-09,6775.0,C,27.8,33.8,2018-03-09,P,392.1,411.7,2018-02-09,0.0131,6396.555966750347,-378.44403324965333,6397.862463055677
208,2018-02-09,2018-03-09,6780.0,C,26.7,32.7,2018-03-09,P,396.0,415.6,2018-02-09,0.0131,6396.550546799607,-383.4494532003928,6397.862463055677
209,2018-02-09,2018-03-09,6790.0,C,24.6,30.6,2018-03-09,P,403.8,423.6,2018-02-09,0.0131,6396.539706898133,-393.46029310186714,6397.862463055677
210,2018-02-09,2018-03-09,6800.0,C,22.7,27.5,2018-03-09,P,411.7,431.6,2018-02-09,0.0131,6396.078866996658,-403.9211330033422,6397.862463055677
211,2018-02-09,2018-03-09,6810.0,C,20.9,26.9,2018-03-09,P,419.8,439.8,2018-02-09,0.0131,6396.718027095181,-413.28197290481876,6397.862463055677
212,2018-02-09,2018-03-09,6820.0,C,19.6,24.6,2018-03-09,P,427.9,448.0,2018-02-09,0.0131,6396.757187193706,-423.24281280629384,6397.862463055677
213,2018-02-09,2018-03-09,6825.0,C,18.8,23.8,2018-03-09,P,432.0,452.2,2018-02-09,0.0131,6396.801767242968,-428.1982327570322,6397.862463055677
214,2018-02-09,2018-03-09,6830.0,C,18.2,23.0,2018-03-09,P,436.1,456.4,2018-02-09,0.0131,6396.946347292231,-433.0536527077693,6397.862463055677
215,2018-02-09,2018-03-09,6840.0,C,16.5,21.5,2018-03-09,P,444.4,464.8,2018-02-09,0.0131,6396.985507390755,-443.0144926092453,6397.862463055677
216,2018-02-09,2018-03-09,6850.0,C,15.0,20.0,2018-03-09,P,452.8,473.3,2018-02-09,0.0131,6397.02466748928,-452.97533251072036,6397.862463055677
217,2018-02-09,2018-03-09,6860.0,C,13.7,18.7,2018-03-09,P,461.4,482.0,2018-02-09,0.0131,6397.063827587804,-462.93617241219636,6397.862463055677
218,2018-02-09,2018-03-09,6870.0,C,12.4,17.4,2018-03-09,P,469.9,490.3,2018-02-09,0.0131,6397.352987686328,-472.64701231367235,6397.862463055677
219,2018-02-09,2018-03-09,6875.0,C,11.8,16.8,2018-03-09,P,474.4,495.1,2018-02-09,0.0131,6397.097567735591,-477.9024322644091,6397.862463055677
220,2018-02-09,2018-03-09,6880.0,C,11.2,16.2,2018-03-09,P,478.8,499.5,2018-02-09,0.0131,6397.092147784853,-482.9078522151467,6397.862463055677
221,2018-02-09,2018-03-09,6890.0,C,10.1,15.1,2018-03-09,P,487.6,508.4,2018-02-09,0.0131,6397.131307883378,-492.8686921166218,6397.862463055677
222,2018-02-09,2018-03-09,6900.0,C,9.1,14.1,2018-03-09,P,496.4,516.7,2018-02-09,0.0131,6397.570467981902,-502.42953201809814,6397.862463055677
223,2018-02-09,2018-03-09,6910.0,C,8.2,13.2,2018-03-09,P,505.4,526.4,2018-02-09,0.0131,6397.309628080427,-512.6903719195734,6397.862463055677
224,2018-02-09,2018-03-09,6920.0,C,7.3,12.3,2018-03-09,P,514.0,534.7,2018-02-09,0.0131,6397.948788178951,-522.051211821049,6397.862463055677
225,2018-02-09,2018-03-09,6925.0,C,6.9,11.9,2018-03-09,P,519.0,540.1,2018-02-09,0.0131,6397.343368228213,-527.656631771787,6397.862463055677
226,2018-02-09,2018-03-09,6930.0,C,6.5,11.5,2018-03-09,P,523.1,543.8,2018-02-09,0.0131,6398.037948277475,-531.9620517225248,6397.862463055677
227,2018-02-09,2018-03-09,6940.0,C,5.7,10.7,2018-03-09,P,532.7,553.9,2018-02-09,0.0131,6397.377108375999,-542.6228916240007,6397.862463055677
228,2018-02-09,2018-03-09,6950.0,C,5.0,10.0,2018-03-09,P,541.3,562.2,2018-02-09,0.0131,6398.216268474524,-551.7837315254756,6397.862463055677
229,2018-02-09,2018-03-09,6960.0,C,4.4,9.4,2018-03-09,P,551.2,572.5,2018-02-09,0.0131,6397.505428573048,-562.4945714269516,6397.862463055677
230,2018-02-09,2018-03-09,6970.0,C,3.8,8.8,2018-03-09,P,560.1,580.9,2018-02-09,0.0131,6398.244588671573,-571.7554113284268,6397.862463055677
231,2018-02-09,2018-03-09,6975.0,C,3.6,8.6,2018-03-09,P,564.7,585.6,2018-02-09,0.0131,6398.389168720836,-576.6108312791639,6397.862463055677
232,2018-02-09,2018-03-09,6980.0,C,3.3,8.3,2018-03-09,P,569.4,590.3,2018-02-09,0.0131,6398.3837487700985,-581.6162512299015,6397.862463055677
233,2018-02-09,2018-03-09,6990.0,C,2.8,7.8,2018-03-09,P,578.9,599.7,2018-02-09,0.0131,6398.4229088686225,-591.5770911313775,6397.862463055677
234,2018-02-09,2018-03-09,7000.0,C,2.35,7.3,2018-03-09,P,588.4,609.2,2018-02-09,0.0131,6398.437068967147,-601.5629310328532,6397.862463055677
235,2018-02-09,2018-03-09,7010.0,C,1.95,6.9,2018-03-09,P,598.0,618.7,2018-02-09,0.0131,6398.476229065671,-611.5237709343291,6397.862463055677
236,2018-02-09,2018-03-09,7020.0,C,1.6,6.6,2018-03-09,P,607.6,628.1,2018-02-09,0.0131,6398.640389164196,-621.3596108358042,6397.862463055677
237,2018-02-09,2018-03-09,7025.0,C,1.4,6.4,2018-03-09,P,612.4,633.0,2018-02-09,0.0131,6398.584969213458,-626.415030786542,6397.862463055677
238,2018-02-09,2018-03-09,7030.0,C,1.25,6.2,2018-03-09,P,617.2,637.8,2018-02-09,0.0131,6398.604549262721,-631.3954507372791,6397.862463055677
239,2018-02-09,2018-03-09,7040.0,C,0.95,5.9,2018-03-09,P,626.9,647.5,2018-02-09,0.0131,6398.593709361246,-641.4062906387544,6397.862463055677
240,2018-02-09,2018-03-09,7050.0,C,0.65,5.6,2018-03-09,P,636.6,657.1,2018-02-09,0.0131,6398.632869459769,-651.3671305402313,6397.862463055677
241,2018-02-09,2018-03-09,7060.0,C,0.4,5.4,2018-03-09,P,646.3,666.8,2018-02-09,0.0131,6398.697029558293,-661.3029704417067,6397.862463055677
242,2018-02-09,2018-03-09,7070.0,C,0.15,5.1,2018-03-09,P,656.1,676.5,2018-02-09,0.0131,6398.661189656818,-671.3388103431816,6397.862463055677
243,2018-02-09,2018-03-09,7075.0,C,0.05,5.0,2018-03-09,P,661.0,681.4,2018-02-09,0.0131,6398.655769706081,-676.3442302939193,6397.862463055677
244,2018-02-09,2018-03-09,7080.0,C,0.0,5.0,2018-03-09,P,665.9,686.2,2018-02-09,0.0131,6398.775349755342,-681.2246502446578,6397.862463055677
245,2018-02-09,2018-03-09,7090.0,C,0.0,5.0,2018-03-09,P,675.6,696.0,2018-02-09,0.0131,6399.014509853867,-690.9854901461331,6397.862463055677
246,2018-02-09,2018-03-09,7100.0,C,0.0,5.0,2018-03-09,P,685.5,705.7,2018-02-09,0.0131,6399.2036699523915,-700.7963300476085,6397.862463055677
247,2018-02-09,2018-03-09,7110.0,C,0.0,5.0,2018-03-09,P,695.3,715.5,2018-02-09,0.0131,6399.392830050917,-710.6071699490831,6397.862463055677
248,2018-02-09,2018-03-09,7120.0,C,0.0,5.0,2018-03-09,P,705.1,725.3,2018-02-09,0.0131,6399.581990149441,-720.4180098505594,6397.862463055677
249,2018-02-09,2018-03-09,7125.0,C,0.0,5.0,2018-03-09,P,710.0,730.2,2018-02-09,0.0131,6399.676570198702,-725.3234298012976,6397.862463055677
250,2018-02-09,2018-03-09,7130.0,C,0.0,5.0,2018-03-09,P,715.0,735.1,2018-02-09,0.0131,6399.721150247965,-730.2788497520351,6397.862463055677
251,2018-02-09,2018-03-09,7140.0,C,0.0,5.0,2018-03-09,P,724.8,745.0,2018-02-09,0.0131,6399.86031034649,-740.1396896535098,6397.862463055677
252,2018-02-09,2018-03-09,7150.0,C,0.0,5.0,2018-03-09,P,734.7,754.8,2018-02-09,0.0131,6399.999470445015,-750.0005295549854,6397.862463055677
253,2018-02-09,2018-03-09,7160.0,C,0.0,5.0,2018-03-09,P,744.6,764.7,2018-02-09,0.0131,6400.088630543538,-759.9113694564621,6397.862463055677
254,2018-02-09,2018-03-09,7170.0,C,0.0,5.0,2018-03-09,P,754.5,774.5,2018-02-09,0.0131,6400.227790642063,-769.7722093579368,6397.862463055677
255,2018-02-09,2018-03-09,7175.0,C,0.0,5.0,2018-03-09,P,759.5,779.4,2018-02-09,0.0131,6400.272370691326,-774.7276293086743,6397.862463055677
256,2018-02-09,2018-03-09,7180.0,C,0.0,5.0,2018-03-09,P,764.4,784.4,2018-02-09,0.0131,6400.316950740588,-779.6830492594117,6397.862463055677
257,2018-02-09,2018-03-09,7190.0,C,0.0,5.0,2018-03-09,P,774.3,794.3,2018-02-09,0.0131,6400.406110839112,-789.5938891608876,6397.862463055677
258,2018-02-09,2018-03-09,7200.0,C,0.0,5.0,2018-03-09,P,784.2,804.1,2018-02-09,0.0131,6400.545270937637,-799.4547290623632,6397.862463055677
259,2018-02-09,2018-03-09,7210.0,C,0.0,5.0,2018-03-09,P,794.2,814.0,2018-02-09,0.0131,6400.584431036161,-809.4155689638392,6397.862463055677
260,2018-02-09,2018-03-09,7220.0,C,0.0,5.0,2018-03-09,P,804.1,823.9,2018-02-09,0.0131,6400.673591134686,-819.3264088653141,6397.862463055677
261,2018-02-09,2018-03-09,7225.0,C,0.0,5.0,2018-03-09,P,809.1,828.9,2018-02-09,0.0131,6400.668171183948,-824.3318288160517,6397.862463055677
262,2018-02-09,2018-03-09,7230.0,C,0.0,5.0,2018-03-09,P,814.0,833.8,2018-02-09,0.0131,6400.762751233211,-829.237248766789,6397.862463055677
263,2018-02-09,2018-03-09,7240.0,C,0.0,5.0,2018-03-09,P,824.0,843.8,2018-02-09,0.0131,6400.751911331735,-839.2480886682652,6397.862463055677
264,2018-02-09,2018-03-09,7250.0,C,0.0,5.0,2018-03-09,P,833.9,853.7,2018-02-09,0.0131,6400.841071430259,-849.158928569741,6397.862463055677
265,2018-02-09,2018-03-09,7260.0,C,0.0,5.0,2018-03-09,P,843.8,863.6,2018-02-09,0.0131,6400.930231528784,-859.0697684712159,6397.862463055677
266,2018-02-09,2018-03-09,7270.0,C,0.0,5.0,2018-03-09,P,853.8,873.5,2018-02-09,0.0131,6400.969391627308,-869.0306083726919,6397.862463055677
267,2018-02-09,2018-03-09,7275.0,C,0.0,5.0,2018-03-09,P,858.8,878.5,2018-02-09,0.0131,6400.9639716765705,-874.0360283234295,6397.862463055677
268,2018-02-09,2018-03-09,7280.0,C,0.0,5.0,2018-03-09,P,863.7,883.5,2018-02-09,0.0131,6401.008551725832,-878.9914482741679,6397.862463055677
269,2018-02-09,2018-03-09,7300.0,C,0.0,5.0,2018-03-09,P,883.7,903.4,2018-02-09,0.0131,6401.036871922882,-898.9631280771182,6397.862463055677
270,2018-02-09,2018-03-09,7325.0,C,0.0,5.0,2018-03-09,P,908.6,928.2,2018-02-09,0.0131,6401.159772169192,-923.8402278308076,6397.862463055677
271,2018-02-09,2018-03-09,7350.0,C,0.0,4.0,2018-03-09,P,933.5,953.2,2018-02-09,0.0131,6400.6826724155035,-949.3173275844965,6397.862463055677
272,2018-02-09,2018-03-09,7375.0,C,0.0,5.0,2018-03-09,P,958.4,978.1,2018-02-09,0.0131,6401.255572661816,-973.7444273381843,6397.862463055677
273,2018-02-09,2018-03-09,7400.0,C,0.0,5.0,2018-03-09,P,983.3,1003.0,2018-02-09,0.0131,6401.328472908127,-998.671527091873,6397.862463055677
274,2018-02-09,2018-03-09,7425.0,C,0.0,5.0,2018-03-09,P,1008.3,1028.0,2018-02-09,0.0131,6401.301373154438,-1023.6986268455621,6397.862463055677
275,2018-02-09,2018-03-09,7450.0,C,0.0,5.0,2018-03-09,P,1033.2,1052.9,2018-02-09,0.0131,6401.374273400749,-1048.6257265992508,6397.862463055677
276,2018-02-09,2018-03-09,7475.0,C,0.0,5.0,2018-03-09,P,1058.2,1077.9,2018-02-09,0.0131,6401.34717364706,-1073.6528263529399,6397.862463055677
277,2018-02-09,2018-03-09,7500.0,C,0.0,5.0,2018-03-09,P,1083.1,1102.8,2018-02-09,0.0131,6401.420073893371,-1098.5799261066286,6397.862463055677
278,2018-02-09,2018-03-09,7525.0,C,0.0,5.0,2018-03-09,P,1108.1,1127.8,2018-02-09,0.0131,6401.392974139683,-1123.6070258603168,6397.862463055677
279,2018-02-09,2018-03-09,7550.0,C,0.0,5.0,2018-03-09,P,1133.0,1152.7,2018-02-09,0.0131,6401.4658743859945,-1148.5341256140055,6397.862463055677
280,2018-02-09,2018-03-09,7575.0,C,0.0,5.0,2018-03-09,P,1158.0,1177.7,2018-02-09,0.0131,6401.438774632305,-1173.5612253676954,6397.862463055677
281,2018-02-09,2018-03-09,7600.0,C,0.0,5.0,2018-03-09,P,1183.0,1202.6,2018-02-09,0.0131,6401.461674878617,-1198.5383251213834,6397.862463055677
282,2018-02-09,2018-03-09,7625.0,C,0.0,5.0,2018-03-09,P,1207.9,1227.6,2018-02-09,0.0131,6401.484575124928,-1223.5154248750723,6397.862463055677
283,2018-02-09,2018-03-09,7700.0,C,0.0,5.0,2018-03-09,P,1282.9,1302.5,2018-02-09,0.0131,6401.453275863862,-1298.5467241361384,6397.862463055677
284,2018-02-09,2018-03-09,7800.0,C,0.0,5.0,2018-03-09,P,1382.8,1402.3,2018-02-09,0.0131,6401.494876849107,-1398.5051231508933,6397.862463055677
285,2018-02-09,2018-03-09,7900.0,C,0.0,5.0,2018-03-09,P,1482.7,1502.1,2018-02-09,0.0131,6401.536477834352,-1498.463522165648,6397.862463055677
286,2018-02-09,2018-03-09,8000.0,C,0.0,5.0,2018-03-09,P,1582.4,1601.9,2018-02-09,0.0131,6401.678078819596,-1598.3219211804044,6397.862463055677
287,2018-02-09,2018-03-09,8100.0,C,0.0,5.0,2018-03-09,P,1682.1,1701.7,2018-02-09,0.0131,6401.819679804841,-1698.1803201951589,6397.862463055677
288,2018-02-09,2018-03-09,8200.0,C,0.0,5.0,2018-03-09,P,1781.7,1801.6,2018-02-09,0.0131,6401.961280790087,-1798.0387192099133,6397.862463055677
289,2018-02-09,2018-03-09,8300.0,C,0.0,5.0,2018-03-09,P,1881.5,1901.4,2018-02-09,0.0131,6402.052881775332,-1897.947118224668,6397.862463055677
290,2018-03-16,2018-04-13,5000.0,C,2017.1,2038.0,2018-04-13,P,0.0,2.5,2018-03-16,0.0171,7019.240221806035,2019.2402218060352,7020.088071415673
291,2018-03-16,2018-04-13,5100.0,C,1917.6,1938.4,2018-04-13,P,0.0,2.7,2018-03-16,0.0171,7019.449026242155,1919.449026242155,7020.088071415673
292,2018-03-16,2018-04-13,5200.0,C,1823.4,1834.7,2018-04-13,P,1.95,3.2,2018-03-16,0.0171,7019.132830678277,1819.132830678277,7020.088071415673
293,2018-03-16,2018-04-13,5300.0,C,1723.5,1734.8,2018-04-13,P,2.25,3.9,2018-03-16,0.0171,7018.591635114398,1718.5916351143978,7020.088071415673
294,2018-03-16,2018-04-13,5400.0,C,1624.1,1635.4,2018-04-13,P,0.6,4.8,2018-03-16,0.0171,7019.425439550518,1619.4254395505177,7020.088071415673
295,2018-03-16,2018-04-13,5500.0,C,1524.8,1536.1,2018-04-13,P,1.1,5.6,2018-03-16,0.0171,7019.334243986638,1519.3342439866383,7020.088071415673
296,2018-03-16,2018-04-13,5600.0,C,1425.6,1436.8,2018-04-13,P,1.75,6.2,2018-03-16,0.0171,7019.318048422759,1419.3180484227587,7020.088071415673
297,2018-03-16,2018-04-13,5700.0,C,1327.0,1338.2,2018-04-13,P,2.45,6.9,2018-03-16,0.0171,7019.87685285888,1319.8768528588798,7020.088071415673
298,2018-03-16,2018-04-13,5800.0,C,1227.5,1238.7,2018-04-13,P,3.2,7.7,2018-03-16,0.0171,7019.460657295001,1219.4606572950006,7020.088071415673
299,2018-03-16,2018-04-13,5900.0,C,1129.1,1140.2,2018-04-13,P,4.2,8.7,2018-03-16,0.0171,7019.869461731122,1119.869461731122,7020.088071415673
300,2018-03-16,2018-04-13,6000.0,C,1030.5,1041.6,2018-04-13,P,5.4,9.9,2018-03-16,0.0171,7019.928266167242,1019.9282661672423,7020.088071415673
301,2018-03-16,2018-04-13,6100.0,C,932.3,943.3,2018-04-13,P,6.8,11.3,2018-03-16,0.0171,7020.137070603362,920.1370706033622,7020.088071415673
302,2018-03-16,2018-04-13,6200.0,C,834.2,845.1,2018-04-13,P,8.6,13.1,2018-03-16,0.0171,7020.045875039483,820.0458750394828,7020.088071415673
303,2018-03-16,2018-04-13,6250.0,C,785.5,796.4,2018-04-13,P,9.7,14.2,2018-03-16,0.0171,7020.175277257544,770.1752772575437,7020.088071415673
304,2018-03-16,2018-04-13,6275.0,C,760.5,771.3,2018-04-13,P,10.3,14.8,2018-03-16,0.0171,7019.489978366573,744.4899783665733,7020.088071415673
305,2018-03-16,2018-04-13,6300.0,C,736.8,747.5,2018-04-13,P,11.0,15.4,2018-03-16,0.0171,7020.054679475604,720.0546794756037,7020.088071415673
306,2018-03-16,2018-04-13,6325.0,C,712.0,722.7,2018-04-13,P,11.7,16.1,2018-03-16,0.0171,7019.519380584635,694.5193805846347,7020.088071415673
307,2018-03-16,2018-04-13,6350.0,C,687.9,698.5,2018-04-13,P,12.4,16.9,2018-03-16,0.0171,7019.584081693664,669.5840816936643,7020.088071415673
308,2018-03-16,2018-04-13,6375.0,C,663.8,674.4,2018-04-13,P,13.3,17.7,2018-03-16,0.0171,7019.598782802694,644.5987828026937,7020.088071415673
309,2018-03-16,2018-04-13,6400.0,C,639.7,650.3,2018-04-13,P,14.2,18.7,2018-03-16,0.0171,7019.5134839117245,619.5134839117245,7020.088071415673
310,2018-03-16,2018-04-13,6425.0,C,615.8,626.3,2018-04-13,P,15.2,19.6,2018-03-16,0.0171,7019.578185020755,594.578185020755,7020.088071415673
311,2018-03-16,2018-04-13,6450.0,C,592.0,602.4,2018-04-13,P,16.2,20.7,2018-03-16,0.0171,7019.642886129785,569.6428861297854,7020.088071415673
312,2018-03-16,2018-04-13,6475.0,C,568.2,578.6,2018-04-13,P,17.4,21.9,2018-03-16,0.0171,7019.6075872388155,544.6075872388155,7020.088071415673
313,2018-03-16,2018-04-13,6500.0,C,544.6,554.9,2018-04-13,P,18.7,23.2,2018-03-16,0.0171,7019.622288347846,519.6222883478458,7020.088071415673
314,2018-03-16,2018-04-13,6525.0,C,521.1,531.3,2018-04-13,P,20.1,24.6,2018-03-16,0.0171,7019.636989456875,494.6369894568752,7020.088071415673
